en,ml,pr,WER,CER,BLEU
Illattha skhyprcharnm vilppovilla; yudiephu thootthuvarum: nethakkl‍,ഇല്ലാത്ത സഖ്യപ്രചാരണം വിലപ്പോവില്ല; യുഡിഎഫ് തൂത്തുവാരും: നേതാക്കള്‍,ഇല്ലത്ത സ്ഖൈപ്ർർർനം വിൽപ്പോവില്ല; യുഡീഫഫഫ തൂത്തുവരും: നേതക്കക‍,100.0,25.37313432835821,0
Bydan urappiccho jym? Kootuthal yuesu seekrattu ejntumar delveyrilekku....!,ബൈഡൻ ഉറപ്പിച്ചോ ജയം? കൂടുതൽ യുഎസ് സീക്രട്ട് ഏജന്റുമാർ ഡെലവെയറിലേക്ക്....!,ബൈഡൻ ഉറപ്പിച്ചോ ജിംം? കൂടുത്തൽ യുഎസു സീക്രാ്ട് എജ്ന്ുമാാ ഡെൽവെയ്രിലേക്ക്....!,75.0,17.80821917808219,5.873949094699214
Chynyumayi ‌‘vliya smghttna’ sadhytha thllikklyan‍ aavilla: jna. Bipin‍ ravtthu,ചൈനയുമായി ‌‘വലിയ സംഘട്ടന’ സാധ്യത തള്ളിക്കളയാന്‍  ആവില്ല: ജന. ബിപിന്‍ റാവത്ത്,ചൈയ്യുമായി ‌‘വ്ളിയ സ്ം്്്ടടന’ സാ്്് ത്ള്ലിക്ക്യയയൻ‍ ആവില്ല: ജ്ന. ബിപിൻ‍ രവവ്തു,88.88888888888889,32.89473684210527,2.3980296761827105
Anil‍kumaarine chodyam cheyyum; aadambara hottalil‍ peedippicchennu prathikkari,അനില്‍കുമാറിനെ ചോദ്യം ചെയ്യും; ആഡംബര ഹോട്ടലില്‍ പീഡിപ്പിച്ചെന്ന് പരാതിക്കാരി,അനിൽ‍കുമാറിനെ ചോദ്യം ചെയ്യും; ആദംബര ഹോട്ടലിൽ‍ പീഡിപ്പിച്ചെന്ന് പ്രതിക്കാരി,57.14285714285714,9.210526315789473,7.7305517569394535
Churuttiyerinjo balttu?; vidiyo vyral‍: thiranjetuppu jeevnkkarn‍ olivil‍,ചുരുട്ടിയെറിഞ്ഞോ ബാലറ്റ്?; വിഡിയോ വൈറല്‍:  തിരഞ്ഞെടുപ്പ് ജീവനക്കാരന്‍ ഒളിവില്‍,ചുരുട്ടിയെറിഞ്ഞോ ബാറ്്ട?; വിടിയോ വൈറൽൽ‍: തിരഞ്ഞെടുപ്പ് ജീവിൻ്കകർർ‍ ഒളിവിൽ‍,71.42857142857143,19.230769230769234,3.9281465090051313
"Kotiyeri sekrttriyayi thutarum; kesil itpetilla, kutumbam neritum","കോടിയേരി സെക്രട്ടറിയായി തുടരും; കേസിൽ ഇടപെടില്ല, കുടുംബം നേരിടും","കോട്ടിരി സെക്ടടട്രായയി തുടരും; കേസിൽ ഇട്പെട്ടില്ല, കുടുംംം നേരിടും",57.14285714285714,20.3125,7.7305517569394535
"Bydan‍ thettayi vyttu hausu avakaashappetaruthu, enikkum kazhiyum: tramp","ബൈഡന്‍ തെറ്റായി വൈറ്റ് ഹൗസ്  അവകാശപ്പെടരുത്, എനിക്കും കഴിയും: ട്രംപ്","ബൈഡൻ‍ തെറ്റായി വിറ്ട് ഹൌസു അവകാശപ്പെടരുത്, എനിക്കും കഴിയും: ട്രാപ്്",50.0,13.23529411764706,14.772199911861211
Biharil‍ avasaanaghatta vottetuppu avasaanicchu; 57.91% poling,ബിഹാറില്‍ അവസാനഘട്ട വോട്ടെടുപ്പ് അവസാനിച്ചു; 57.91% പോളിങ്,ബിഹാറിൽ‍ അവസാനഘട്ട വോട്ടേട്പ്പ് അവസാനിച്ചു; 57.91% പോളിങ്,33.33333333333333,6.896551724137931,21.711852081087684
Kozhikkottu‌ 6 vysukariye peedippiccha kesile prathi aathmahathyaykku shramicchu,കോഴിക്കോട്ട്‌ 6 വയസ്സുകാരിയെ പീഡിപ്പിച്ച കേസിലെ പ്രതി ആത്മഹത്യയ്ക്ക് ശ്രമിച്ചു,കോഴിക്കോട്ട്‌ 6 വൈസുകാരിയയ പീഡിപ്പിച്ച കേസിലെ പ്രതി ആത്മഹത്യയ്ക്ക് ശ്രമിച്ചു,12.5,5.128205128205128,59.46035575013605
Avakaashangal‍ punsthapikkum vare mrikkilla: vikaradheennayi pharukhu abdulla,അവകാശങ്ങള്‍ പുനഃസ്ഥാപിക്കും വരെ മരിക്കില്ല: വികാരാധീനനായി ഫാറുഖ് അബ്ദുല്ല,അവകാശങ്ങൾ‍ പുൻസസഥാിി്്കും വരെ മൃക്ക്ല്ല: വികാരാീനനനയയ ഫറുഖു അബ്ദുള്ള,85.71428571428571,23.28767123287671,3.303164318013806
Bineeshine ksttdiyil venamennu en‍‍sibi; apeksha nalki,ബിനീഷിനെ കസ്റ്റഡിയിൽ വേണമെന്ന് എന്‍‍സിബി; അപേക്ഷ നൽകി,ബിനീഷിനെ കെസസസ്റ്ിിിയിൽ വേണമെന്ന് എൻ‍‍സിബി; അപേക്ഷ നൽകകി,50.0,15.09433962264151,5.372849659117708
"Munnoorilere ilktrl vottinu jayikkum; nmml‍ ethiralikl‍, shthrukkllla: bydan‍","മുന്നൂറിലേറെ ഇലക്ടറൽ വോട്ടിനു ജയിക്കും; നമ്മള്‍ എതിരാളികള്‍, ശത്രുക്കളല്ല: ബൈഡന്‍","മുന്നൂറിലേറെ ഇൽക്ടർൽൽൽ വോട്ടിനു ജയിക്കും; മ്എംഎഎഎ‍ എതിരാിക്്‍, ഷ്ത്രുക്ക്ല്ല: ബൈഡൻ‍",62.5,20.98765432098765,6.500593260343692
Phashn gealdu thattippu: kmruddheene prthyeka anveshana smghm cheadym cheyyunnu,ഫാഷൻ ഗോൾഡ് തട്ടിപ്പ്: കമറുദ്ദീനെ പ്രത്യേക അന്വേഷണ സംഘം ചോദ്യം ചെയ്യുന്നു,ഫാഷ് ഗിൽഡ്് തട്ടിപ്പ്: ക്മൃദ്ധീന പൃതത്യേക അന്വേഷണ സ്ം്്ം ചെദിയി ചെയ്യുന്നു,66.66666666666666,25.675675675675674,3.155984539112946
Nirtthiyittirunna lorikku purakil kariticchu 2 per maricchu,നിർത്തിയിട്ടിരുന്ന ലോറിക്ക് പുറകിൽ കാറിടിച്ച് 2 പേർ മരിച്ചു,നിർത്തിയിട്ടിരുന്ന ലോറിക്കു പുറകിൽ കരിടിച്ചു 2 പേർ മരിച്ചു,28.57142857142857,6.779661016949152,18.5750579991336
Cheephu jsttisinethiraya tveettu: thettil‍ khedam prktippicchu prshanthu bhooshan‍,ചീഫ് ജസ്റ്റിസിനെതിരായ ട്വീറ്റ്: തെറ്റില്‍  ഖേദം പ്രകടിപ്പിച്ച് പ്രശാന്ത് ഭൂഷണ്‍,ചീഫു ജ്സ്റ്റിസസിനെതരായ ട്വീറ്റ്: തെറ്റിൽ‍ ഖേദം പൃക്ടിപിപ്പ്ച് പൃശാ്ത്തു ഭൂഷൻ‍,75.0,25.31645569620253,3.303164318013808
Punalooril ayal‍vaasikal‍ thammil kyyettm; oral maricchu,പുനലൂരിൽ അയല്‍വാസികള്‍ തമ്മിൽ കയ്യേറ്റം; ഒരാൾ മരിച്ചു,പുനലൂരിൽ അയൽ‍വാസികൾ‍ തമ്മിൽ കൈയേയ്റ്; ഓരാൾ മരിച്ചു,50.0,16.9811320754717,5.372849659117708
Aattingalil karum loriyum koottiyiticchu; 3 mrnm,ആറ്റിങ്ങലിൽ കാറും ലോറിയും കൂട്ടിയിടിച്ചു; 3 മരണം,ആറ്റിങ്ങളിൽ കരും ലോറിയും കൂട്ടിയിട്ച്ച്; 3 മെംം,66.66666666666666,14.583333333333334,4.854917717073234
Smgeetha smvidhaykn em.Ji. Radhakrushnnte bharya pthmja radhakrushnn antharicchu,സംഗീത സംവിധായകൻ എം.ജി. രാധാകൃഷ്ണന്റെ ഭാര്യ പത്മജ രാധാകൃഷ്ണൻ അന്തരിച്ചു,സ്ംഗീത സ്വവവിയ്്്ന് എം.ജി. രാകകകൃഷ്്്ന്് ഭാര്യ പ്ത്ജ രാധകകകഷ്്് അന്തരിച്ചു,62.5,31.428571428571427,3.655552228545124
"Sushanthintethu kolpathka‌mennu kutumbam, gooddalochna undayi?; smskarm nttthi","സുശാന്തിന്റേതു കൊലപാതക‌മെന്നു കുടുംബം, ഗൂഢാലോചന ഉണ്ടായി?; സംസ്കാരം നടത്തി","സുശാ്തതതനന്റേത് കോൽപത്ക‌മെന്നു കുടുംംം, ഗൂദ്ദലോച്ന ഉണ്ടായി?; സ്ംസസകകർ ന്റ്തതത",85.71428571428571,31.506849315068493,3.303164318013806
"Onpathu divsm, kootiyathu 5.01 roopa; kuthicchuyarnnu indhnvila","ഒൻപത് ദിവസം, കൂടിയത് 5.01 രൂപ; കുതിച്ചുയർന്ന് ഇന്ധനവില","ഒൻപത് ഡിവ്സം, കൂട്ടത്ത് 5.01 രൂപ; കുതിത്ചുുർനനനന ഇന്ധ്ന്വില",57.14285714285714,22.22222222222222,7.7305517569394535
"Poleesukarnte mrnm spirittu ullilcchennu; sanittysrinu vangi, aashupathriyil ninnu","പൊലീസുകാരന്റെ മരണം സ്പിരിറ്റ് ഉള്ളിൽച്ചെന്ന്; സാനിറ്റൈസറിനു വാങ്ങി, ആശുപത്രിയിൽ നിന്ന്","പോലീസുകർന്റെ മെംം സ്പിരിറ്റു ഉള്ളിൽ്്ചനനനന്; സനിറ്റ്സ്രിന് വാങങി, ആശുപത്രിയിൽ നിന്ന്",75.0,17.441860465116278,5.873949094699214
Meen‍ vettunna plkyil‍ korona; rndam vrvil‍ njetti chyna; ikkuri beyjing,മീന്‍ വെട്ടുന്ന പലകയില്‍ കൊറോണ; രണ്ടാം വരവില്‍ ഞെട്ടി ചൈന; ഇക്കുറി ബെയ്ജിങ്,മീൻ‍ വെട്ടുന്ന പിൽക്യിൽ‍ കൊറോന; ർണഡഡം വ്വിൽ‍ ഞെട്ടി ചൈന; ഇക്കുറി ബെയ്ജിങ്,50.0,20.0,27.776190340117914
Otikkondirunna basinte chillu thenga veenu thkrnnu; dryvarkku parukku,ഓടിക്കൊണ്ടിരുന്ന ബസ്സിന്റെ ചില്ല് തേങ്ങ വീണു തകർന്നു; ഡ്രൈവർക്ക് പരുക്ക്,ഒറ്ടിക്കൊണ്ടിരുന്ന ബസിന്റെ ചില്ലു തേങ്ങ വീണ് ത്കനനനനു; ഡ്രൈവർക്ക് പരുക്കു,75.0,15.277777777777779,3.303164318013808
Sushanthu nvmbril‍ vivahithnakan‍ theerumanicchirunnu; achchhanotu smsaricchu,സുശാന്ത് നവംബറില്‍ വിവാഹിതനാകാന്‍ തീരുമാനിച്ചിരുന്നു; അച്ഛനോടു സംസാരിച്ചു,സുശാ്്തുു എിവിംി്ിിി‍ വിവാഹിത്നകൻ‍ തീരുമണിി്്ചരരുനനനു; അച്ചഛോടട്് സസസസരിി്ച്,100.0,39.726027397260275,0
2 inthn udyogsthre pakkisthanil kanathayi; ntpti theti inth,2 ഇന്ത്യൻ ഉദ്യോഗസ്ഥരെ പാക്കിസ്ഥാനിൽ കാണാതായി; നടപടി തേടി ഇന്ത്യ,2 ഇന്ത്എൻ ഉദ്യോഗ്സ്ത്രേ പാ്കകി്്നനിൽ കനത്തായി; ന്റിപിടി തതറി ഇന്ത്,87.5,33.33333333333333,2.777619034011792
Kunjnnthne vishuddhnakki kazhinjenkil‍ ithu kanoo; phonvili pttikyumayi rma,കുഞ്ഞനന്തനെ വിശുദ്ധനാക്കി കഴിഞ്ഞെങ്കില്‍ ഇത് കാണൂ; ഫോൺവിളി പട്ടികയുമായി രമ,കുഞ്ഞ്ന്ത്നെ വിഷുദ്ധ്നക്കി കഴിഞ്ഞെങ്കിൽ‍ ഇത് കനോ; ഫോൺവിലി പ്റ്റിക്യുമായി ർർമ,87.5,22.972972972972975,2.777619034011792
Bankile chilluvathililekku marinjuveenu; chillu thulcchukyri veettmma maricchu,ബാങ്കിലെ ചില്ലുവാതിലിലേക്ക് മറിഞ്ഞുവീണു; ചില്ല് തുളച്ചുകയറി വീട്ടമ്മ മരിച്ചു,ബാങ്കിലെ ചില്ലുവത്തിലിലേക്ക് മറിഞ്ഞുവീണ്; ചില്ലു തുൽച്ചുക് വീട്ട്മ്മ മരിച്ചു,71.42857142857143,11.842105263157894,3.9281465090051313
Audyogika vsthi vivahvedi; kliphu hausil ithu rndamth: 'mukhya' vivahnglute ktha,ഔദ്യോഗിക വസതി വിവാഹവേദി; ക്ലിഫ് ഹൗസിൽ ഇത് രണ്ടാമത്: 'മുഖ്യ' വിവാഹങ്ങളുടെ കഥ,ഔദ്യോഗിക വ്്്തി വിവാ്േേദി; ക്ലിഫു ഹൌസിൽ ഇത് ർണഡഡംത്: 'മുഖ്യ' വിവാഹ്്്്ുടടെ ക്ത,70.0,24.0,2.777619034011792
